fracao_area_roi,fracao_area_quente,fracao_saturada,indice_media,indice_p50,indice_p90,indice_p95,indice_p99,indice_max,indice_desvio,indice_assimetria,indice_integrado,contraste_roi_fundo,fundo_mediana,hotspot_x,hotspot_y,hotspot_distancia_centro,hotspot_dispersao,gradiente_medio,gradiente_p90,entropia,componentes_quentes,maior_componente_quente,hist_indice_00,hist_indice_01,hist_indice_02,hist_indice_03,hist_indice_04,hist_indice_05,hist_indice_06,hist_indice_07,hist_indice_08,hist_indice_09,hist_indice_10,hist_indice_11,hist_indice_12,hist_indice_13,hist_indice_14,hist_indice_15,arquivo,condicao
0.41813802083333335,0.10002179802572167,0.0,0.044643569737672806,0.0436507947742939,0.06269841641187668,0.0674603208899498,0.0793650820851326,0.0873015895485878,0.013435497879981995,0.23789510130882263,0.018667172640562057,0.044643569737672806,0.0,0.5332942091220274,0.6965523393259125,0.19935226724456875,0.2370161030677858,0.020710358396172523,0.05294310674071312,1.0349000648274727,11.0,0.03808426493943263,0.8999782019742784,0.10002179802572167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2007.bmp,SC80
0.41782552083333335,0.14447318395711925,0.0,0.0445563904941082,0.0436507947742939,0.0595238097012043,0.0674603208899498,0.0793650820851326,0.0873015895485878,0.01349793653935194,0.24788200855255127,0.018616797402501106,0.0445563904941082,0.0,0.549629681551176,0.6677341022473279,0.17492236663042315,0.2472235905345564,0.021044211462140083,0.05527137964963913,1.0455899331285834,19.0,0.045467294088316866,0.9008071301692169,0.09919286983078314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2008.bmp,SC80
0.41639322916666666,0.13999812376872323,0.0,0.048805344849824905,0.0476190485060215,0.0634920671582222,0.07182539999485016,0.0833333358168602,0.095238097012043,0.013403356075286865,0.2095312625169754,0.02032221481204033,0.048805344849824905,0.0,0.5356691954261342,0.6737420910580707,0.17736573994878121,0.2438694387869672,0.02102193981409073,0.05527137964963913,0.9561020313655415,17.0,0.04424778761061947,0.8600018762312768,0.13999812376872323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2009.bmp,SC80
0.41625,0.10081956956956957,0.0,0.04874306917190552,0.0476190485060215,0.0674603208899498,0.0714285746216774,0.0833333358168602,0.0912698432803154,0.013392318040132523,0.16000860929489136,0.020289301872253418,0.04874306917190552,0.0,0.5459346959327833,0.682194203655667,0.18789551387981543,0.24532826069934063,0.02079925499856472,0.05294310674071312,0.9869671099001625,14.0,0.03619244244244244,0.849974974974975,0.15002502502502502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2010.bmp,SC80
0.4211328125,0.11677951952509044,0.0,0.04615692049264908,0.0476190485060215,0.0634920671582222,0.0714285746216774,0.0793650820851326,0.0912698432803154,0.013398329727351665,0.1402856707572937,0.01943819411098957,0.04615692049264908,0.0,0.5461262590232012,0.6734111470882307,0.17944095883028333,0.24841476986892005,0.020669516175985336,0.05173970386385918,1.026130670195039,17.0,0.03942120396994713,0.8832204804749095,0.11677951952509044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2011.bmp,SC80
0.4149348958333333,0.13283333856340415,0.0,0.0441218763589859,0.0436507947742939,0.0595238097012043,0.0674603208899498,0.0793650820851326,0.0873015895485878,0.013240136206150055,0.24514050781726837,0.018307706341147423,0.0441218763589859,0.0,0.5387658344333308,0.6757999395629697,0.18002335590043925,0.24372839440182661,0.020891031250357628,0.053239718079566956,1.0251839573590131,17.0,0.04336774719929708,0.9050428342799761,0.09495716572002384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2012.bmp,SC80
0.42015625,0.11856948059997521,0.0,0.0412621945142746,0.0436507947742939,0.0595238097012043,0.0634920671582222,0.075396828353405,0.0833333358168602,0.013547790236771107,0.21303921937942505,0.017336569726467133,0.0412621945142746,0.0,0.5620569773949802,0.6631351265998516,0.1745397890859007,0.24731711818735874,0.021020939573645592,0.05527137964963913,1.1062026034733672,13.0,0.051475145655138214,0.9238254617577786,0.0761745382422214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2013.bmp,SC80
0.4183072916666667,0.11570067857809874,0.0,0.04088416323065758,0.0396825410425663,0.0595238097012043,0.0674603208899498,0.075396828353405,0.0833333358168602,0.01361375954002142,0.22247600555419922,0.017102142795920372,0.04088416323065758,0.0,0.5640880741902907,0.6681404445400934,0.17994024103451794,0.2487347897853834,0.02126598358154297,0.057778652757406235,1.1158662879956123,13.0,0.038037726452094876,0.9239245470958103,0.07607545290418975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2014.bmp,SC80
0.4213411458333333,0.12135727309249358,0.0,0.041072823107242584,0.0436507947742939,0.0595238097012043,0.0674603208899498,0.075396828353405,0.0833333358168602,0.013846873305737972,0.20136979222297668,0.01730567030608654,0.041072823107242584,0.0,0.5524393231144724,0.6651501344388332,0.17327564604949167,0.24971259550351854,0.02136276662349701,0.058590564876794815,1.135662708736207,14.0,0.05145400043264625,0.9188170215396025,0.08118297846039742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2015.bmp,SC80
0.416953125,0.11398413590656424,0.0,0.040751997381448746,0.0396825410425663,0.0595238097012043,0.0634920671582222,0.075396828353405,0.0833333358168602,0.013621559366583824,0.21917639672756195,0.016991673037409782,0.040751997381448746,0.0,0.563831013549285,0.6726194980225249,0.1840431726206584,0.24579874797328796,0.02116824872791767,0.05723097547888756,1.1262602602483536,13.0,0.037380550871275994,0.9243644994066579,0.07563550059334208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p2016.bmp,SC80
