conjunto,teste,retirado,erro_espiras,score_dominio,aceita
mobilenet,campanha,D,76.30601406097415,1.9934413126910433,False
mobilenet,campanha,D,67.1303200721741,2.0410475868138724,False
mobilenet,campanha,D,148.59519958496094,2.6476150104897482,False
mobilenet,campanha,D,176.01266860961914,2.561720278469146,False
mobilenet,campanha,D,164.81576919555664,2.655434396202553,False
mobilenet,campanha,D,153.38977336883545,2.701670810619895,False
mobilenet,campanha,D,146.1206293106079,2.743955948913171,False
mobilenet,campanha,D,145.3787660598755,2.771388487307863,False
mobilenet,campanha,D,151.14301204681396,2.77151696855985,False
mobilenet,campanha,D,158.21510314941406,2.8202536329171077,False
mobilenet,campanha,D,156.97012901306152,2.7739443209120918,False
mobilenet,campanha,D,151.12792015075684,2.665082490441546,False
mobilenet,campanha,D,155.12734413146973,2.8208203952429023,False
mobilenet,campanha,D,144.04467105865479,2.8382989202837416,False
mobilenet,campanha,D,159.450421333313,2.635418545544528,False
mobilenet,campanha,D,137.2680163383484,2.725988932420772,False
mobilenet,campanha,D,135.31697750091553,2.8759551513144546,False
mobilenet,campanha,D,131.26212120056152,2.9791616573829596,False
mobilenet,campanha,D,102.86732673645021,2.859707228302403,False
mobilenet,campanha,D,149.44377899169922,2.7426588375373977,False
mobilenet,campanha,D,107.44668006896974,3.0434849125830046,False
mobilenet,campanha,D,139.30495738983154,2.8900584165505454,False
mobilenet,campanha,D,126.39029979705812,3.0506160399905573,False
mobilenet,campanha,D,125.78605175018312,3.0307862244539026,False
mobilenet,campanha,D,98.118314743042,3.488259662902872,False
mobilenet,campanha,D,135.91629028320312,2.835285640883638,False
mobilenet,campanha,D,204.36962604522705,2.7266016064950693,False
mobilenet,campanha,D,150.65749645233154,2.9583179623754687,False
mobilenet,campanha,D,165.18927574157715,2.824100010546869,False
mobilenet,campanha,D,132.3273515701294,2.9988392895035756,False
mobilenet,campanha,D,162.11639404296875,2.9063096232377172,False
mobilenet,campanha,D,149.48132991790771,2.772608880092185,False
mobilenet,campanha,D,151.89932346343994,3.013111872969515,False
mobilenet,campanha,D,144.96052026748657,2.8518924397347662,False
mobilenet,campanha,D,206.60104751586914,3.1600023032294366,False
mobilenet,campanha,D,190.43941497802734,2.966037584067796,False
mobilenet,campanha,D,196.8303680419922,2.944237384349302,False
mobilenet,campanha,D,202.91376113891602,2.938018103671114,False
mobilenet,campanha,D,223.01344871520996,2.9280692247910856,False
mobilenet,campanha,D,204.6360969543457,2.908978952594747,False
mobilenet,campanha,D,197.21310138702393,3.053945507453171,False
mobilenet,campanha,D,202.95535326004028,3.0666598378164833,False
mobilenet,campanha,D,229.1637897491455,2.8868872819319225,False
mobilenet,campanha,D,199.73652362823486,2.992771177287298,False
mobilenet,campanha,D,220.26232481002808,2.8671390209446233,False
mobilenet,campanha,D,224.5619773864746,2.8419246349454075,False
mobilenet,campanha,D,192.9072618484497,3.0630351381089462,False
mobilenet,campanha,D,197.07534313201904,3.0497692697317618,False
mobilenet,campanha,D,192.33630895614624,3.10582452949436,False
mobilenet,campanha,D,188.54856491088867,3.2502428897172164,False
mobilenet,campanha,D,183.86600017547607,3.208653950252666,False
mobilenet,campanha,D,202.37066745758057,3.1099246456561587,False
mobilenet,campanha,D,166.68784618377686,3.2245575650025398,False
mobilenet,campanha,D,189.67695236206055,3.1307712661196656,False
mobilenet,campanha,D,185.5867624282837,3.171105065546801,False
mobilenet,campanha,D,191.77372455596924,3.1199066598033114,False
mobilenet,campanha,D,198.93372058868408,3.0237341440619776,False
mobilenet,campanha,D,192.98651218414307,3.0618517015955256,False
mobilenet,campanha,D,175.78017711639404,3.23896167458285,False
mobilenet,campanha,D,201.2847661972046,3.0338305495096916,False
mobilenet,campanha,D,200.9915828704834,2.8442389691703207,False
mobilenet,campanha,D,183.24294090270996,3.2270591284125048,False
mobilenet,campanha,D,194.51347589492798,3.062746174698344,False
mobilenet,campanha,D,200.5347490310669,3.0738938935132674,False
mobilenet,campanha,D,205.52984476089478,3.0864827277837925,False
mobilenet,campanha,D,176.0305881500244,3.137623340845162,False
mobilenet,campanha,D,176.4873504638672,3.196052757423051,False
mobilenet,campanha,D,179.60039377212524,2.9884889067110887,False
mobilenet,campanha,D,200.00717639923096,3.2336552555881553,False
mobilenet,campanha,D,184.43595170974731,3.146728852547883,False
mobilenet,campanha,D,194.14243698120117,3.3260258128686306,False
mobilenet,campanha,D,179.38077449798584,3.3684991953010863,False
mobilenet,campanha,D,177.907133102417,3.351799140076537,False
mobilenet,campanha,D,181.41846656799316,2.972616576429636,False
hibrido_mb,severidade,SC80,1.9253272690888668,1.2067921181779497,False
hibrido_mb,severidade,SC80,17.550389174952546,1.2132355172506328,False
hibrido_mb,severidade,SC80,3.889930864788033,1.1389726295619498,False
hibrido_mb,severidade,SC80,10.331875623496462,1.110661874719668,False
hibrido_mb,severidade,SC80,6.247521455447064,1.2533040414447059,False
hibrido_mb,severidade,SC80,13.455255024011208,1.197427503163359,False
hibrido_mb,severidade,SC80,3.742324301868644,1.2012975247392712,False
hibrido_mb,severidade,SC80,4.7599521486383525,1.1905186030978492,False
hibrido_mb,severidade,SC80,8.146377200280503,1.1209842489372297,False
hibrido_mb,severidade,SC80,9.077364071385603,1.2001054468172114,False
hibrido_mb,severidade,SC80,4.4349132575937364,1.1735485007853332,False
hibrido_mb,severidade,SC80,11.099054896126464,1.2385353617017079,False
hibrido_mb,severidade,SC80,14.350222917966454,1.2333644480419705,False
hibrido_mb,severidade,SC80,24.93775086067855,1.225003288518035,False
hibrido_mb,severidade,SC80,16.339759498385657,1.2370253802138071,False
hibrido_mb,severidade,SC80,25.669212918457312,1.2551474534975624,False
hibrido_mb,severidade,SC80,27.908454511564447,1.2424712358462813,False
hibrido_mb,severidade,SC80,17.4961241559693,1.2082402318068262,False
hibrido_mb,severidade,SC80,13.314912369500393,1.426115901969648,False
hibrido_mb,severidade,SC80,15.468545454793297,1.5224417869948002,False
hibrido_mb,severidade,SC80,19.319318309450146,1.4253126028505525,False
hibrido_mb,severidade,SC80,25.274987359841877,1.3790508980707508,False
hibrido_mb,severidade,SC80,23.406028951646423,1.5699292315275695,False
